,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
4063,689,58,5,0.0,2,0,1,49848.86,0,0.08620689655172414,11.879310344827585,1,0,0,1,0
8948,583,48,3,91246.53,1,1,0,60017.46,1,0.0625,12.145833333333334,1,0,0,0,1
5540,737,43,0,80090.93,1,1,0,39920.0,1,0.0,17.13953488372093,1,0,0,0,1
1697,683,30,8,110829.52,2,0,0,24938.84,0,0.26666666666666666,22.766666666666666,1,0,0,0,1
2792,535,45,2,0.0,2,0,1,170621.55,0,0.044444444444444446,11.88888888888889,1,0,0,1,0
2222,711,43,2,39043.29,2,1,1,175423.69,0,0.046511627906976744,16.53488372093023,0,1,0,0,1
5818,592,34,6,102143.93,2,1,1,102628.98,0,0.17647058823529413,17.41176470588235,0,1,0,1,0
9662,748,39,3,0.0,2,1,1,123998.52,0,0.07692307692307693,19.17948717948718,0,0,1,0,1
3764,837,49,8,103302.37,1,1,1,50974.57,0,0.16326530612244897,17.081632653061224,1,0,0,0,1
3866,547,29,6,104450.86,1,1,1,37160.28,0,0.20689655172413793,18.862068965517242,1,0,0,1,0
6421,616,23,8,73112.95,1,1,1,62733.05,0,0.34782608695652173,26.782608695652176,1,0,0,0,1
9399,694,39,5,77652.4,1,1,1,25407.59,0,0.1282051282051282,17.794871794871796,1,0,0,0,1
8938,693,47,8,107604.66,1,1,1,80149.27,0,0.1702127659574468,14.74468085106383,0,0,1,0,1
6671,677,49,3,0.0,2,1,1,187811.71,0,0.061224489795918366,13.816326530612244,1,0,0,1,0
7978,608,30,2,91057.37,2,1,0,132973.17,0,0.06666666666666667,20.266666666666666,0,1,0,1,0
3758,514,38,4,112230.38,1,1,0,16717.11,1,0.10526315789473684,13.526315789473685,1,0,0,0,1
9774,679,42,1,0.0,2,0,0,71823.15,0,0.023809523809523808,16.166666666666668,1,0,0,0,1
3227,691,26,9,136623.19,1,1,0,153228.0,0,0.34615384615384615,26.576923076923077,1,0,0,0,1
7802,773,63,9,111179.83,1,1,1,93091.02,0,0.14285714285714285,12.26984126984127,0,0,1,0,1
3923,764,41,7,0.0,2,0,0,134878.34,0,0.17073170731707318,18.634146341463413,1,0,0,0,1
3904,698,55,8,155059.1,2,1,1,144584.29,0,0.14545454545454545,12.690909090909091,0,1,0,0,1
2277,732,43,6,0.0,2,1,0,65731.53,0,0.13953488372093023,17.023255813953487,1,0,0,1,0
6810,546,42,9,86351.85,2,1,0,57380.13,0,0.21428571428571427,13.0,0,1,0,1,0
1401,620,43,2,0.0,2,1,0,20670.1,0,0.046511627906976744,14.418604651162791,0,0,1,1,0
739,692,28,8,95059.02,2,1,0,44420.18,0,0.2857142857142857,24.714285714285715,1,0,0,1,0
4266,536,35,8,0.0,1,1,0,171840.24,1,0.22857142857142856,15.314285714285715,1,0,0,1,0
9861,544,38,8,0.0,1,1,1,98208.62,0,0.21052631578947367,14.31578947368421,1,0,0,0,1
7352,726,38,4,0.0,2,0,0,6787.48,0,0.10526315789473684,19.105263157894736,1,0,0,1,0
7518,500,30,2,125495.64,2,1,1,68807.47,0,0.06666666666666667,16.666666666666668,0,1,0,0,1
3851,631,26,1,149144.61,1,0,1,123697.95,0,0.038461538461538464,24.26923076923077,1,0,0,0,1
8631,632,30,2,72549.0,2,0,1,182728.8,0,0.06666666666666667,21.066666666666666,0,1,0,0,1
2661,742,28,2,191864.51,1,1,0,108457.99,1,0.07142857142857142,26.5,1,0,0,1,0
6504,621,32,1,0.0,2,1,1,168779.47,0,0.03125,19.40625,1,0,0,0,1
9799,653,46,0,119556.1,1,1,0,78250.13,1,0.0,14.195652173913043,1,0,0,0,1
674,529,35,5,0.0,2,1,1,187288.5,0,0.14285714285714285,15.114285714285714,0,0,1,0,1
7105,576,45,5,133618.01,1,0,0,135244.87,0,0.1111111111111111,12.8,0,0,1,0,1
6360,413,39,1,130969.77,2,1,1,158891.79,0,0.02564102564102564,10.58974358974359,0,1,0,0,1
3841,653,60,2,120731.39,4,1,1,138160.11,1,0.03333333333333333,10.883333333333333,1,0,0,1,0
1815,510,32,9,103324.78,1,1,1,46127.7,0,0.28125,15.9375,1,0,0,0,1
9489,791,33,3,0.0,1,1,1,144413.92,1,0.09090909090909091,23.96969696969697,1,0,0,1,0
9838,581,39,1,121523.51,1,0,0,161655.55,1,0.02564102564102564,14.897435897435898,0,1,0,0,1
9201,458,43,1,106870.12,2,1,0,100564.37,0,0.023255813953488372,10.651162790697674,0,1,0,1,0
4653,489,51,3,0.0,2,0,1,174098.28,1,0.058823529411764705,9.588235294117647,1,0,0,1,0
8692,850,32,8,0.0,2,1,1,55593.8,0,0.25,26.5625,1,0,0,1,0
2100,759,40,4,0.0,2,1,0,124615.59,0,0.1,18.975,1,0,0,0,1
7711,612,46,9,161450.03,1,1,1,96961.0,1,0.1956521739130435,13.304347826086957,0,1,0,0,1
1673,652,26,1,131908.35,1,1,1,179269.79,0,0.038461538461538464,25.076923076923077,0,1,0,1,0
2101,678,49,8,0.0,2,0,1,98090.69,0,0.16326530612244897,13.83673469387755,0,0,1,1,0
4213,767,34,8,0.0,2,1,0,94767.77,0,0.23529411764705882,22.558823529411764,1,0,0,1,0
6958,679,33,4,96110.22,1,1,0,1173.23,0,0.12121212121212122,20.575757575757574,0,0,1,0,1
1548,668,25,8,0.0,2,1,1,135112.09,0,0.32,26.72,0,0,1,0,1
9550,769,40,9,133871.05,1,1,1,50568.02,0,0.225,19.225,1,0,0,1,0
3323,487,31,1,0.0,2,1,0,158750.13,0,0.03225806451612903,15.709677419354838,0,0,1,1,0
9583,602,34,8,98382.72,1,1,0,39542.0,0,0.23529411764705882,17.705882352941178,0,0,1,0,1
355,539,30,0,0.0,2,1,0,160979.66,0,0.0,17.966666666666665,1,0,0,0,1
5184,728,28,4,142243.54,2,1,0,33074.51,0,0.14285714285714285,26.0,1,0,0,1,0
1461,611,34,4,0.0,2,1,0,170950.58,0,0.11764705882352941,17.970588235294116,0,0,1,0,1
7624,728,69,1,0.0,2,1,1,131804.86,0,0.014492753623188406,10.55072463768116,1,0,0,1,0
9385,687,44,8,95368.14,2,1,1,1787.85,0,0.18181818181818182,15.613636363636363,0,1,0,0,1
3220,576,30,7,132174.41,2,0,0,93767.03,0,0.23333333333333334,19.2,0,1,0,0,1
939,724,37,10,68598.56,1,1,0,157862.82,0,0.2702702702702703,19.56756756756757,1,0,0,1,0
5147,669,38,9,121858.98,1,1,0,130755.34,0,0.23684210526315788,17.605263157894736,1,0,0,1,0
5923,751,48,9,0.0,1,1,0,137508.42,1,0.1875,15.645833333333334,1,0,0,1,0
7883,551,45,6,0.0,2,1,1,51143.43,0,0.13333333333333333,12.244444444444444,1,0,0,1,0
1751,541,29,7,127504.57,1,0,0,86173.92,0,0.2413793103448276,18.655172413793103,1,0,0,0,1
9468,613,45,9,142765.24,2,1,0,34749.65,0,0.2,13.622222222222222,0,1,0,1,0
7597,736,29,4,0.0,2,0,0,51705.01,0,0.13793103448275862,25.379310344827587,1,0,0,0,1
1772,656,27,4,118627.16,2,1,1,160835.3,0,0.14814814814814814,24.296296296296298,0,1,0,0,1
1196,718,28,4,65643.3,1,1,0,28760.99,0,0.14285714285714285,25.642857142857142,0,1,0,0,1
1878,648,35,7,0.0,2,1,1,78436.36,0,0.2,18.514285714285716,0,0,1,0,1
2668,524,52,2,87894.26,1,1,0,173899.42,1,0.038461538461538464,10.076923076923077,1,0,0,0,1
3171,815,56,3,0.0,3,1,1,94248.16,1,0.05357142857142857,14.553571428571429,1,0,0,1,0
2016,696,28,4,172646.82,1,1,1,116471.43,0,0.14285714285714285,24.857142857142858,1,0,0,0,1
2005,785,32,3,124493.03,2,0,1,52583.79,1,0.09375,24.53125,0,1,0,1,0
8272,753,32,5,159904.79,1,1,0,148811.14,0,0.15625,23.53125,0,1,0,0,1
3893,543,42,5,0.0,2,0,0,101905.34,0,0.11904761904761904,12.928571428571429,1,0,0,1,0
9991,597,53,4,88381.21,1,1,0,69384.71,1,0.07547169811320754,11.264150943396226,1,0,0,1,0
3237,802,38,7,0.0,2,0,1,57764.65,0,0.18421052631578946,21.105263157894736,0,0,1,0,1
4424,601,47,1,142802.02,1,1,1,57553.02,0,0.02127659574468085,12.787234042553191,0,1,0,1,0
4744,757,51,1,0.0,1,1,1,22835.13,1,0.0196078431372549,14.843137254901961,1,0,0,1,0
2078,640,63,2,68432.45,2,1,1,112503.24,1,0.031746031746031744,10.158730158730158,1,0,0,0,1
5219,625,38,7,0.0,1,1,0,164804.02,0,0.18421052631578946,16.44736842105263,1,0,0,1,0
396,557,33,3,54503.55,1,1,1,371.05,0,0.09090909090909091,16.87878787878788,1,0,0,0,1
2788,540,39,1,82531.11,1,1,0,114092.52,0,0.02564102564102564,13.846153846153847,0,1,0,0,1
8877,812,24,1,92476.88,1,0,0,83247.14,0,0.041666666666666664,33.833333333333336,0,0,1,1,0
8638,626,27,4,115084.53,2,0,1,26907.43,0,0.14814814814814814,23.185185185185187,0,1,0,0,1
4072,810,38,9,153166.17,1,1,1,93261.69,0,0.23684210526315788,21.31578947368421,1,0,0,1,0
5574,503,36,9,0.0,2,1,1,16274.67,0,0.25,13.972222222222221,0,0,1,1,0
8369,684,37,1,126817.13,2,1,1,29995.83,1,0.02702702702702703,18.486486486486488,0,1,0,0,1
9507,808,41,0,0.0,1,1,1,79888.78,0,0.0,19.70731707317073,1,0,0,0,1
5355,597,29,1,132144.35,1,1,0,158086.33,0,0.034482758620689655,20.586206896551722,1,0,0,1,0
7233,571,38,1,121405.04,1,1,1,154844.22,0,0.02631578947368421,15.026315789473685,1,0,0,0,1
9483,692,36,3,79551.12,1,0,1,178267.07,0,0.08333333333333333,19.22222222222222,1,0,0,1,0
6820,528,29,3,102787.42,1,1,0,55972.56,0,0.10344827586206896,18.20689655172414,1,0,0,0,1
1519,544,64,3,124043.8,1,1,1,111402.97,1,0.046875,8.5,1,0,0,1,0
8196,588,30,3,115007.08,1,0,0,176858.5,0,0.1,19.6,1,0,0,0,1
1378,715,35,4,40169.88,2,1,1,199857.47,0,0.11428571428571428,20.428571428571427,0,0,1,1,0
5672,619,29,5,0.0,2,1,0,194310.1,0,0.1724137931034483,21.344827586206897,1,0,0,0,1
1023,642,32,3,0.0,2,1,1,88698.83,0,0.09375,20.0625,1,0,0,0,1
2587,563,33,8,0.0,2,0,1,68815.05,0,0.24242424242424243,17.060606060606062,1,0,0,0,1
7042,544,44,1,0.0,2,0,0,69244.24,0,0.022727272727272728,12.363636363636363,1,0,0,0,1
5621,569,44,4,0.0,2,0,0,134394.78,0,0.09090909090909091,12.931818181818182,1,0,0,1,0
7637,766,32,6,185714.28,1,1,1,102502.5,0,0.1875,23.9375,1,0,0,0,1
5008,534,36,4,120037.96,1,1,0,36275.94,0,0.1111111111111111,14.833333333333334,1,0,0,0,1
2857,534,51,3,0.0,2,0,1,20856.31,0,0.058823529411764705,10.470588235294118,0,0,1,0,1
8254,637,28,3,123675.69,1,1,1,166458.41,0,0.10714285714285714,22.75,0,1,0,0,1
5771,623,44,1,83325.77,1,0,1,80828.78,0,0.022727272727272728,14.159090909090908,0,0,1,0,1
5842,608,38,9,102406.76,1,0,1,57600.66,0,0.23684210526315788,16.0,0,0,1,1,0
8027,684,39,4,207034.96,2,0,0,157694.76,1,0.10256410256410256,17.53846153846154,0,0,1,0,1
5832,709,26,6,156551.63,1,0,1,4410.77,0,0.23076923076923078,27.26923076923077,1,0,0,0,1
1629,736,46,5,130812.91,1,1,1,77981.54,1,0.10869565217391304,16.0,0,1,0,0,1
4888,437,49,9,111634.29,2,0,1,166440.32,0,0.1836734693877551,8.918367346938776,1,0,0,0,1
4526,798,34,9,154495.79,1,1,0,191395.88,0,0.2647058823529412,23.470588235294116,1,0,0,0,1
3523,835,35,6,127120.07,1,1,0,28707.69,0,0.17142857142857143,23.857142857142858,1,0,0,0,1
5904,692,45,6,142084.04,4,1,0,188305.85,1,0.13333333333333333,15.377777777777778,0,1,0,0,1
7781,705,34,7,117715.84,1,1,0,2498.67,0,0.20588235294117646,20.735294117647058,1,0,0,0,1
3607,682,37,5,0.0,2,0,1,112554.68,0,0.13513513513513514,18.43243243243243,1,0,0,0,1
9418,639,27,2,0.0,1,1,1,82938.99,0,0.07407407407407407,23.666666666666668,0,0,1,1,0
5220,571,37,9,139592.98,3,1,0,104152.65,1,0.24324324324324326,15.432432432432432,0,1,0,0,1
234,585,67,5,113978.97,2,0,1,93146.11,0,0.07462686567164178,8.73134328358209,1,0,0,1,0
7755,675,34,8,0.0,2,1,1,184842.21,0,0.23529411764705882,19.852941176470587,1,0,0,0,1
3796,537,26,7,106397.75,1,0,0,103563.23,0,0.2692307692307692,20.653846153846153,1,0,0,0,1
4118,529,28,9,0.0,2,1,1,52545.24,0,0.32142857142857145,18.892857142857142,1,0,0,0,1
6318,738,57,9,148384.64,1,0,0,155047.11,1,0.15789473684210525,12.947368421052632,0,1,0,1,0
5001,754,35,4,0.0,2,1,1,9658.41,0,0.11428571428571428,21.542857142857144,0,0,1,0,1
3800,850,28,2,0.0,2,1,1,38773.74,0,0.07142857142857142,30.357142857142858,1,0,0,1,0
7809,579,43,2,145843.82,1,1,1,198402.37,1,0.046511627906976744,13.465116279069768,0,0,1,0,1
3899,752,36,2,119912.46,1,1,0,124354.92,0,0.05555555555555555,20.88888888888889,1,0,0,1,0
5024,745,44,0,119638.21,1,1,1,34265.08,1,0.0,16.931818181818183,0,1,0,1,0
1948,680,35,9,0.0,2,0,0,143774.06,0,0.2571428571428571,19.428571428571427,0,0,1,0,1
6361,416,25,0,97738.97,2,1,1,160523.33,0,0.0,16.64,0,1,0,1,0
470,631,27,10,134169.62,1,1,1,176730.02,0,0.37037037037037035,23.37037037037037,0,0,1,0,1
9944,744,41,7,190409.34,2,1,1,138361.48,0,0.17073170731707318,18.146341463414632,0,1,0,0,1
3492,655,45,7,57327.04,1,0,1,47349.0,0,0.15555555555555556,14.555555555555555,1,0,0,1,0
6091,850,33,2,83415.04,1,0,1,74917.64,0,0.06060606060606061,25.757575757575758,0,1,0,1,0
2671,799,35,7,0.0,2,0,1,140780.8,0,0.2,22.82857142857143,0,0,1,0,1
9800,762,35,3,119349.69,3,1,1,47114.18,1,0.08571428571428572,21.771428571428572,0,0,1,1,0
2224,631,55,9,99685.06,1,1,0,114474.98,0,0.16363636363636364,11.472727272727273,0,0,1,0,1
1106,678,38,2,0.0,2,0,0,115068.99,0,0.05263157894736842,17.842105263157894,1,0,0,1,0
2188,708,32,8,187487.63,1,1,1,120115.5,0,0.25,22.125,0,0,1,1,0
818,497,27,9,75263.16,1,1,1,164825.04,0,0.3333333333333333,18.40740740740741,0,0,1,0,1
5571,684,38,3,134168.5,3,1,0,3966.5,1,0.07894736842105263,18.0,0,0,1,1,0
4523,660,52,4,86891.84,1,1,0,90877.76,0,0.07692307692307693,12.692307692307692,0,1,0,1,0
5793,763,32,8,0.0,2,1,0,16725.53,0,0.25,23.84375,0,0,1,1,0
9381,765,45,2,91549.78,1,1,1,47139.44,0,0.044444444444444446,17.0,0,0,1,0,1
8780,820,39,9,111336.89,1,1,0,16770.31,1,0.23076923076923078,21.025641025641026,0,1,0,0,1
7459,645,29,4,0.0,2,1,1,74346.11,0,0.13793103448275862,22.24137931034483,0,0,1,1,0
2624,605,29,3,116805.82,1,0,0,4092.75,0,0.10344827586206896,20.862068965517242,0,0,1,1,0
7094,640,67,3,0.0,1,0,1,42964.63,0,0.04477611940298507,9.552238805970148,1,0,0,1,0
9392,532,39,0,0.0,2,1,0,94977.3,0,0.0,13.64102564102564,0,0,1,1,0
9916,616,44,7,193213.02,2,1,1,137392.77,0,0.1590909090909091,14.0,0,0,1,1,0
9119,731,40,5,171325.98,1,1,1,159718.27,1,0.125,18.275,0,0,1,1,0
888,733,74,3,106545.53,1,1,1,134589.58,0,0.04054054054054054,9.905405405405405,0,1,0,0,1
2437,581,41,8,0.0,2,0,0,29737.14,0,0.1951219512195122,14.170731707317072,1,0,0,0,1
6056,768,25,6,0.0,2,1,1,21215.67,0,0.24,30.72,1,0,0,0,1
7064,718,39,3,0.0,2,1,1,145355.11,0,0.07692307692307693,18.41025641025641,1,0,0,1,0
817,580,42,2,123331.36,1,0,0,103516.08,1,0.047619047619047616,13.80952380952381,0,1,0,1,0
8934,846,37,6,127103.97,1,1,1,41516.44,0,0.16216216216216217,22.864864864864863,1,0,0,1,0
3414,657,37,2,0.0,2,1,1,7667.48,0,0.05405405405405406,17.756756756756758,1,0,0,1,0
6352,741,38,9,0.0,2,1,0,14379.01,0,0.23684210526315788,19.5,1,0,0,0,1
2341,717,25,7,108664.85,2,1,0,190011.85,0,0.28,28.68,1,0,0,1,0
9029,594,18,1,132694.73,1,1,0,167689.56,0,0.05555555555555555,33.0,0,1,0,0,1
3167,637,48,7,130806.99,2,1,1,132005.85,1,0.14583333333333334,13.270833333333334,1,0,0,1,0
1809,639,50,6,115335.32,2,1,1,53130.41,0,0.12,12.78,1,0,0,1,0
8035,577,30,8,92472.1,2,0,1,126434.61,0,0.26666666666666666,19.233333333333334,1,0,0,1,0
1264,837,31,9,104678.62,1,0,1,50972.6,0,0.2903225806451613,27.0,0,0,1,0,1
5086,719,50,2,0.0,2,0,0,10772.13,0,0.04,14.38,0,0,1,0,1
9675,735,39,1,60374.98,1,1,0,40223.74,0,0.02564102564102564,18.846153846153847,0,0,1,0,1
5835,609,37,5,129312.79,1,1,1,26793.82,0,0.13513513513513514,16.45945945945946,0,0,1,0,1
5194,696,27,4,87637.26,2,0,0,196111.35,0,0.14814814814814814,25.77777777777778,1,0,0,0,1
4449,666,36,3,0.0,2,1,0,35156.54,0,0.08333333333333333,18.5,1,0,0,0,1
4945,529,31,2,164003.05,2,1,1,60993.23,0,0.06451612903225806,17.06451612903226,1,0,0,1,0
4045,687,36,5,0.0,1,1,0,17696.22,0,0.1388888888888889,19.083333333333332,0,0,1,1,0
6503,455,37,6,170057.62,1,0,1,54398.56,0,0.16216216216216217,12.297297297297296,0,1,0,1,0
3702,504,73,8,0.0,1,1,1,34595.58,0,0.1095890410958904,6.904109589041096,1,0,0,1,0
1035,678,30,0,0.0,1,1,0,35113.08,0,0.0,22.6,0,0,1,0,1
9256,765,37,7,102708.77,1,1,0,9087.81,0,0.1891891891891892,20.675675675675677,0,1,0,0,1
5590,775,25,10,60205.2,2,1,0,14073.11,0,0.4,31.0,0,1,0,0,1
1228,659,38,3,0.0,2,1,0,158553.1,0,0.07894736842105263,17.342105263157894,1,0,0,1,0
9999,792,28,4,130142.79,1,1,0,38190.78,0,0.14285714285714285,28.285714285714285,1,0,0,1,0
6811,779,42,5,0.0,2,0,0,25951.91,0,0.11904761904761904,18.547619047619047,1,0,0,1,0
5141,774,32,9,0.0,2,1,0,10604.48,0,0.28125,24.1875,0,0,1,0,1
52,788,33,5,0.0,2,0,0,116978.19,0,0.15151515151515152,23.87878787878788,1,0,0,1,0
9067,704,41,9,62078.21,2,1,0,129050.67,0,0.21951219512195122,17.170731707317074,0,1,0,0,1
8395,560,30,0,108883.29,1,1,0,27914.95,0,0.0,18.666666666666668,1,0,0,1,0
159,631,33,4,123246.7,1,0,0,112687.57,0,0.12121212121212122,19.12121212121212,0,1,0,1,0
7552,636,76,9,126534.6,1,1,1,39789.62,0,0.11842105263157894,8.368421052631579,0,0,1,0,1
1587,592,37,7,0.0,2,1,1,126726.33,0,0.1891891891891892,16.0,1,0,0,1,0
1589,675,36,7,89409.95,1,1,1,149399.7,0,0.19444444444444445,18.75,0,1,0,0,1
9841,567,46,1,68238.51,2,1,1,109572.58,0,0.021739130434782608,12.326086956521738,0,1,0,1,0
9328,540,35,7,128369.75,2,1,0,198256.15,0,0.2,15.428571428571429,0,1,0,1,0
6930,751,30,3,165257.2,1,0,0,134822.05,0,0.1,25.033333333333335,1,0,0,0,1
6596,477,22,5,82559.42,2,0,0,163112.9,1,0.22727272727272727,21.681818181818183,1,0,0,0,1
6174,608,26,1,106648.98,1,0,1,7063.6,0,0.038461538461538464,23.384615384615383,0,1,0,0,1
8098,770,68,2,183555.24,1,0,0,159557.28,1,0.029411764705882353,11.323529411764707,1,0,0,1,0
3858,695,45,9,43134.65,1,0,1,77330.35,0,0.2,15.444444444444445,1,0,0,0,1
9814,631,36,1,0.0,2,0,0,133141.34,0,0.027777777777777776,17.52777777777778,1,0,0,0,1
6691,561,24,8,143656.55,1,0,1,180932.46,0,0.3333333333333333,23.375,0,0,1,0,1
2828,527,33,9,132168.28,1,0,0,98734.15,0,0.2727272727272727,15.969696969696969,0,0,1,0,1
436,627,30,4,79871.02,2,1,0,129826.89,0,0.13333333333333333,20.9,0,1,0,1,0
8274,748,31,1,99557.94,1,1,0,199255.32,0,0.03225806451612903,24.129032258064516,0,1,0,1,0
8168,597,33,2,0.0,2,1,1,4700.66,0,0.06060606060606061,18.09090909090909,0,0,1,1,0
3878,526,32,6,131938.92,2,1,1,1795.93,0,0.1875,16.4375,0,1,0,1,0
1588,747,61,7,155973.13,1,0,1,147554.26,0,0.11475409836065574,12.245901639344263,1,0,0,0,1
2780,778,40,8,104291.41,2,1,1,117507.11,0,0.2,19.45,0,0,1,0,1
8981,673,35,6,0.0,2,1,0,98618.79,0,0.17142857142857143,19.228571428571428,0,0,1,1,0
8561,788,36,10,109632.85,1,1,1,16149.13,0,0.2777777777777778,21.88888888888889,0,0,1,0,1
5686,644,46,6,12459.19,1,0,0,156787.34,1,0.13043478260869565,14.0,0,0,1,1,0
3965,748,23,8,85600.08,1,0,0,134077.71,0,0.34782608695652173,32.52173913043478,0,0,1,1,0
4727,648,19,1,0.0,2,0,1,22101.86,0,0.05263157894736842,34.10526315789474,1,0,0,1,0
973,750,38,7,97257.41,2,0,1,179883.04,0,0.18421052631578946,19.736842105263158,0,0,1,1,0
1238,746,24,3,137492.35,2,0,1,170142.09,0,0.125,31.083333333333332,1,0,0,0,1
2951,763,31,7,143966.3,2,1,1,140262.96,1,0.22580645161290322,24.612903225806452,0,1,0,0,1
2342,593,44,5,0.0,1,1,0,128046.98,0,0.11363636363636363,13.477272727272727,0,0,1,0,1
6520,686,41,10,0.0,1,1,0,133086.45,0,0.24390243902439024,16.73170731707317,1,0,0,1,0
7310,627,41,6,0.0,3,1,1,138700.75,1,0.14634146341463414,15.292682926829269,1,0,0,1,0
6046,593,69,2,187013.13,2,0,1,105898.69,0,0.028985507246376812,8.594202898550725,0,1,0,0,1
2158,731,40,7,118991.79,1,1,1,156048.64,0,0.175,18.275,1,0,0,1,0
9288,635,36,9,81231.85,2,1,0,196731.08,0,0.25,17.63888888888889,0,1,0,1,0
6589,498,45,7,109200.74,2,0,1,165990.44,0,0.15555555555555556,11.066666666666666,0,1,0,0,1
1497,631,35,9,112392.45,2,1,0,24472.23,0,0.2571428571428571,18.02857142857143,1,0,0,0,1
4545,477,36,3,117700.86,1,0,0,74042.0,0,0.08333333333333333,13.25,0,1,0,1,0
6465,730,26,6,0.0,2,1,1,185808.7,0,0.23076923076923078,28.076923076923077,0,0,1,0,1
4257,635,29,1,0.0,1,0,1,24865.54,0,0.034482758620689655,21.896551724137932,1,0,0,0,1
2422,746,29,4,105599.67,1,1,1,43106.17,0,0.13793103448275862,25.724137931034484,1,0,0,1,0
8564,519,48,10,71083.98,1,1,0,137959.0,0,0.20833333333333334,10.8125,1,0,0,0,1
5185,764,39,9,138341.51,1,1,0,50072.94,1,0.23076923076923078,19.58974358974359,0,1,0,1,0
5647,660,19,5,127649.64,1,1,1,40368.65,0,0.2631578947368421,34.73684210526316,1,0,0,0,1
357,522,34,9,126436.29,1,1,0,174248.52,1,0.2647058823529412,15.352941176470589,0,0,1,0,1
5242,655,40,0,81954.6,1,1,1,198798.44,1,0.0,16.375,0,1,0,1,0
8011,701,35,2,0.0,2,1,1,65765.22,0,0.05714285714285714,20.02857142857143,1,0,0,1,0
9240,589,46,10,0.0,2,0,1,168369.37,0,0.21739130434782608,12.804347826086957,0,0,1,1,0
2092,655,38,3,250898.09,3,0,1,81054.0,1,0.07894736842105263,17.236842105263158,0,0,1,0,1
5409,575,28,7,0.0,1,1,1,10666.05,0,0.25,20.535714285714285,0,0,1,0,1
2015,779,40,2,75470.23,1,1,1,52894.01,0,0.05,19.475,0,1,0,1,0
9059,688,34,9,91025.58,2,0,1,163783.0,0,0.2647058823529412,20.235294117647058,0,1,0,1,0
4044,658,32,8,0.0,1,1,1,80410.68,0,0.25,20.5625,1,0,0,0,1
187,525,37,0,0.0,1,0,1,131521.72,0,0.0,14.18918918918919,0,0,1,1,0
6858,576,46,4,137367.94,1,1,1,33450.11,0,0.08695652173913043,12.521739130434783,0,1,0,0,1
3655,754,35,6,98585.94,2,0,1,106116.84,0,0.17142857142857143,21.542857142857144,0,1,0,0,1
3426,581,49,10,0.0,2,0,0,41623.59,0,0.20408163265306123,11.857142857142858,0,0,1,0,1
7194,799,70,8,70416.75,1,1,1,36483.52,0,0.11428571428571428,11.414285714285715,1,0,0,0,1
1381,846,41,5,0.0,3,1,0,3440.47,1,0.12195121951219512,20.634146341463413,1,0,0,1,0
7468,542,26,2,0.0,2,1,1,54869.54,0,0.07692307692307693,20.846153846153847,0,0,1,1,0
413,693,41,9,181461.48,3,1,1,187929.43,1,0.21951219512195122,16.902439024390244,0,1,0,1,0
5037,606,38,7,128578.52,1,1,1,193878.51,0,0.18421052631578946,15.947368421052632,0,0,1,0,1
4897,699,40,2,0.0,1,1,0,78387.32,0,0.05,17.475,0,0,1,0,1
3336,690,36,10,0.0,2,1,0,55902.93,0,0.2777777777777778,19.166666666666668,0,0,1,0,1
3606,479,26,1,0.0,2,1,1,19116.97,0,0.038461538461538464,18.423076923076923,1,0,0,1,0
3175,586,35,7,164769.02,3,1,0,119814.25,1,0.2,16.742857142857144,1,0,0,1,0
2241,681,42,3,118199.97,2,1,0,9452.88,1,0.07142857142857142,16.214285714285715,0,1,0,0,1
9708,737,22,10,111543.26,2,0,0,106327.85,0,0.45454545454545453,33.5,0,1,0,1,0
7796,692,36,3,0.0,2,1,1,8282.22,0,0.08333333333333333,19.22222222222222,1,0,0,1,0
256,727,34,10,0.0,2,1,1,198637.34,0,0.29411764705882354,21.38235294117647,1,0,0,0,1
8620,768,40,8,0.0,2,0,1,69080.46,0,0.2,19.2,1,0,0,1,0
200,850,30,2,141040.01,1,1,1,5978.2,0,0.06666666666666667,28.333333333333332,0,0,1,0,1
2235,648,56,6,157559.59,2,1,0,140991.23,1,0.10714285714285714,11.571428571428571,0,0,1,1,0
4743,511,57,8,122950.31,1,1,1,181258.76,0,0.14035087719298245,8.964912280701755,0,0,1,1,0
1767,814,48,7,0.0,2,1,1,132870.15,0,0.14583333333333334,16.958333333333332,1,0,0,1,0
4236,492,35,4,141359.37,2,1,0,39519.53,0,0.11428571428571428,14.057142857142857,1,0,0,0,1
6729,454,50,10,92895.56,1,1,0,154344.0,1,0.2,9.08,0,1,0,1,0
8450,667,44,5,140406.68,2,0,1,57164.19,0,0.11363636363636363,15.159090909090908,0,1,0,1,0
7277,756,32,0,109528.16,2,1,1,56176.31,0,0.0,23.625,0,1,0,0,1
1572,716,44,3,109528.28,1,1,0,27341.63,1,0.06818181818181818,16.272727272727273,1,0,0,1,0
24,846,38,5,0.0,1,1,1,187616.16,0,0.13157894736842105,22.263157894736842,1,0,0,1,0
3363,747,38,2,129728.6,1,1,0,89289.54,0,0.05263157894736842,19.657894736842106,0,1,0,0,1
1088,850,22,2,0.0,2,1,1,9684.52,0,0.09090909090909091,38.63636363636363,0,0,1,0,1
4674,850,41,1,176958.46,2,0,1,125806.3,0,0.024390243902439025,20.73170731707317,0,1,0,0,1
