,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
3813,703,73,5,137761.55,1,1,1,159677.46,0,0.0684931506849315,9.63013698630137,0,0,1,0,1
6308,565,52,5,97720.35,2,1,0,175070.94,1,0.09615384615384616,10.865384615384615,0,1,0,0,1
4341,647,35,3,166518.63,2,1,0,147930.46,0,0.08571428571428572,18.485714285714284,0,1,0,1,0
5300,640,33,6,84719.13,2,1,1,113048.79,0,0.18181818181818182,19.393939393939394,1,0,0,1,0
6804,692,30,7,0.0,2,1,1,18826.34,0,0.23333333333333334,23.066666666666666,1,0,0,1,0
3282,584,39,2,112687.69,1,1,1,127749.61,0,0.05128205128205128,14.974358974358974,1,0,0,1,0
2574,665,51,9,110610.41,2,0,1,1112.76,1,0.17647058823529413,13.03921568627451,0,1,0,1,0
7961,809,38,2,154763.21,2,1,1,174800.31,0,0.05263157894736842,21.289473684210527,1,0,0,1,0
7879,657,44,6,76495.04,1,1,0,79071.89,0,0.13636363636363635,14.931818181818182,1,0,0,0,1
828,630,31,2,112373.49,2,1,1,131167.98,0,0.06451612903225806,20.322580645161292,0,1,0,1,0
6486,710,40,5,0.0,2,0,0,162878.96,0,0.125,17.75,1,0,0,0,1
7599,537,45,7,158621.04,1,1,0,120892.96,1,0.15555555555555556,11.933333333333334,1,0,0,1,0
2540,550,45,8,111257.59,1,0,0,97623.42,1,0.17777777777777778,12.222222222222221,0,1,0,1,0
5746,836,41,7,150302.84,1,1,1,156036.19,0,0.17073170731707318,20.390243902439025,0,0,1,1,0
8526,627,27,1,62092.9,1,1,1,105887.04,0,0.037037037037037035,23.22222222222222,1,0,0,0,1
9566,644,37,6,117271.8,2,1,0,104217.96,1,0.16216216216216217,17.405405405405407,1,0,0,0,1
3742,587,39,6,101851.8,2,1,0,7103.71,0,0.15384615384615385,15.051282051282051,0,1,0,1,0
7498,630,36,8,126598.99,2,1,1,134407.93,0,0.2222222222222222,17.5,1,0,0,1,0
3524,763,35,7,115651.6,2,1,1,104706.29,0,0.2,21.8,1,0,0,1,0
20,732,41,8,0.0,2,1,1,170886.17,0,0.1951219512195122,17.853658536585368,1,0,0,0,1
1915,503,25,7,0.0,1,0,1,192841.13,0,0.28,20.12,0,0,1,0,1
6571,595,46,10,0.0,1,1,0,73489.15,1,0.21739130434782608,12.934782608695652,1,0,0,0,1
9018,663,67,9,0.0,3,1,1,72318.77,0,0.13432835820895522,9.895522388059701,1,0,0,0,1
2012,841,74,9,108131.53,1,0,1,60830.38,0,0.12162162162162163,11.364864864864865,1,0,0,0,1
5405,531,64,2,175754.87,2,1,1,60721.4,0,0.03125,8.296875,0,1,0,1,0
1295,534,33,3,151233.62,1,0,0,199336.63,0,0.09090909090909091,16.181818181818183,0,0,1,1,0
3745,776,37,1,93124.04,2,1,1,196079.32,0,0.02702702702702703,20.972972972972972,0,1,0,1,0
591,700,38,8,134811.3,1,1,0,1299.75,0,0.21052631578947367,18.42105263157895,1,0,0,0,1
1406,572,23,2,126873.52,1,0,1,67040.12,0,0.08695652173913043,24.869565217391305,0,0,1,0,1
221,514,30,7,0.0,1,0,1,125010.24,0,0.23333333333333334,17.133333333333333,0,0,1,0,1
5617,626,43,4,137638.69,1,1,0,130442.08,1,0.09302325581395349,14.55813953488372,1,0,0,0,1
6248,590,47,3,0.0,2,1,0,171774.5,0,0.06382978723404255,12.553191489361701,1,0,0,0,1
4418,682,47,10,134032.01,1,1,0,144290.97,0,0.2127659574468085,14.51063829787234,0,0,1,1,0
858,456,32,9,147506.25,1,1,1,135399.21,0,0.28125,14.25,0,0,1,0,1
1783,533,38,1,135289.33,2,0,1,152956.33,0,0.02631578947368421,14.026315789473685,0,0,1,0,1
7259,625,32,7,106957.28,1,1,1,134794.02,0,0.21875,19.53125,0,0,1,0,1
6856,528,34,1,125566.9,1,1,1,176763.27,0,0.029411764705882353,15.529411764705882,1,0,0,0,1
1954,624,51,5,174397.21,2,1,1,172372.63,0,0.09803921568627451,12.235294117647058,0,0,1,0,1
1746,584,59,1,0.0,1,0,1,130260.11,1,0.01694915254237288,9.898305084745763,0,0,1,1,0
3132,615,39,4,133707.09,1,1,1,108152.75,0,0.10256410256410256,15.76923076923077,1,0,0,0,1
8036,555,21,1,0.0,2,0,0,103901.35,0,0.047619047619047616,26.428571428571427,0,0,1,0,1
8850,500,50,5,0.0,4,1,1,83866.35,1,0.1,10.0,0,0,1,1,0
994,838,43,9,123105.88,2,1,0,145765.83,0,0.20930232558139536,19.488372093023255,0,0,1,0,1
6108,507,41,3,58820.32,2,1,1,138536.09,0,0.07317073170731707,12.365853658536585,1,0,0,0,1
730,591,24,6,147360.0,1,1,1,25310.82,0,0.25,24.625,1,0,0,0,1
6974,662,44,8,0.0,2,1,1,175314.87,0,0.18181818181818182,15.045454545454545,1,0,0,0,1
6273,743,43,2,161807.18,2,0,1,93228.86,1,0.046511627906976744,17.27906976744186,0,0,1,0,1
6751,604,53,2,121389.78,1,1,1,48201.64,1,0.03773584905660377,11.39622641509434,1,0,0,1,0
3509,777,37,1,0.0,1,1,1,126837.72,0,0.02702702702702703,21.0,1,0,0,0,1
3533,695,42,5,0.0,1,0,1,72172.13,1,0.11904761904761904,16.547619047619047,1,0,0,1,0
2513,666,39,10,0.0,2,1,0,102999.33,0,0.2564102564102564,17.076923076923077,1,0,0,0,1
5436,831,34,2,0.0,2,0,0,165840.94,0,0.058823529411764705,24.441176470588236,1,0,0,1,0
3625,470,31,4,55732.92,2,1,1,103792.53,0,0.12903225806451613,15.161290322580646,0,0,1,0,1
465,608,33,9,89968.69,1,1,0,68777.26,0,0.2727272727272727,18.424242424242426,1,0,0,0,1
6755,812,38,3,127117.8,2,1,1,174822.74,0,0.07894736842105263,21.36842105263158,0,0,1,0,1
6759,705,92,1,126076.24,2,1,1,34436.83,0,0.010869565217391304,7.663043478260869,1,0,0,0,1
7991,427,39,9,0.0,2,1,0,28368.37,0,0.23076923076923078,10.948717948717949,0,0,1,1,0
157,586,28,2,0.0,2,1,1,92067.35,0,0.07142857142857142,20.928571428571427,0,0,1,1,0
3960,535,47,0,160729.1,1,0,1,145986.35,0,0.0,11.382978723404255,1,0,0,0,1
8832,753,35,4,0.0,2,1,1,106303.4,0,0.11428571428571428,21.514285714285716,1,0,0,0,1
5470,617,25,1,102585.88,2,1,1,115387.4,0,0.04,24.68,1,0,0,0,1
185,514,32,8,0.0,2,1,0,95857.18,0,0.25,16.0625,1,0,0,0,1
1002,725,39,1,50880.98,2,1,1,184023.54,0,0.02564102564102564,18.58974358974359,0,1,0,0,1
9508,644,26,8,96659.64,2,1,1,138775.69,0,0.3076923076923077,24.76923076923077,0,0,1,0,1
5623,586,42,6,0.0,2,1,1,123410.23,0,0.14285714285714285,13.952380952380953,0,0,1,0,1
400,605,52,1,63349.75,1,1,0,108887.44,0,0.019230769230769232,11.634615384615385,1,0,0,0,1
6240,558,27,1,152283.39,1,1,0,183271.15,0,0.037037037037037035,20.666666666666668,1,0,0,0,1
8940,657,38,7,0.0,2,1,0,185827.74,0,0.18421052631578946,17.289473684210527,1,0,0,0,1
9932,677,18,8,134796.87,2,1,1,114858.9,0,0.4444444444444444,37.611111111111114,0,0,1,0,1
7342,502,30,4,0.0,2,1,1,66263.87,0,0.13333333333333333,16.733333333333334,1,0,0,0,1
9832,595,64,2,105736.32,1,1,1,89935.73,1,0.03125,9.296875,0,1,0,1,0
8466,613,36,9,131307.11,1,0,0,83343.73,0,0.25,17.02777777777778,1,0,0,0,1
8756,705,37,3,109974.22,1,1,1,36320.87,1,0.08108108108108109,19.054054054054053,0,1,0,1,0
7958,686,34,6,146178.13,2,1,1,88837.11,0,0.17647058823529413,20.176470588235293,1,0,0,0,1
1250,548,32,5,175214.71,1,1,1,155165.61,0,0.15625,17.125,0,1,0,0,1
3143,619,41,8,142015.76,2,1,0,114323.66,0,0.1951219512195122,15.097560975609756,0,1,0,1,0
7430,606,35,0,135984.15,2,1,0,186778.89,0,0.0,17.314285714285713,1,0,0,1,0
59,614,51,4,40685.92,1,1,1,46775.28,0,0.0784313725490196,12.03921568627451,1,0,0,0,1
7855,666,59,8,152614.51,2,1,1,188782.3,0,0.13559322033898305,11.288135593220339,0,1,0,1,0
1113,731,21,8,132312.06,1,1,0,106663.46,1,0.38095238095238093,34.80952380952381,0,1,0,1,0
3057,680,33,1,123082.08,1,1,0,134960.98,0,0.030303030303030304,20.606060606060606,1,0,0,0,1
9569,710,30,10,0.0,2,1,0,19500.1,0,0.3333333333333333,23.666666666666668,0,0,1,1,0
1328,593,62,3,118233.81,1,0,1,24765.53,1,0.04838709677419355,9.564516129032258,0,1,0,1,0
4995,807,36,4,0.0,2,0,1,147007.33,0,0.1111111111111111,22.416666666666668,1,0,0,1,0
6682,640,29,5,197200.04,2,1,0,141453.62,0,0.1724137931034483,22.06896551724138,0,0,1,0,1
2072,743,36,4,0.0,2,1,1,190911.02,0,0.1111111111111111,20.63888888888889,1,0,0,0,1
4793,788,41,6,0.0,1,1,1,25571.37,0,0.14634146341463414,19.21951219512195,1,0,0,1,0
6829,735,43,9,127806.91,1,1,1,73069.59,0,0.20930232558139536,17.093023255813954,1,0,0,0,1
9629,497,44,2,121250.04,1,0,1,79691.4,0,0.045454545454545456,11.295454545454545,0,0,1,0,1
8218,516,40,9,0.0,2,0,1,33266.29,0,0.225,12.9,1,0,0,1,0
7567,629,44,5,0.0,4,0,0,117572.59,1,0.11363636363636363,14.295454545454545,1,0,0,0,1
5922,555,44,3,105770.7,3,1,0,60533.96,1,0.06818181818181818,12.613636363636363,1,0,0,1,0
1550,639,54,2,0.0,2,1,1,53843.71,0,0.037037037037037035,11.833333333333334,0,0,1,1,0
1009,650,71,0,0.0,1,1,1,175380.77,0,0.0,9.154929577464788,0,0,1,0,1
3755,744,29,1,0.0,1,0,0,82422.97,0,0.034482758620689655,25.655172413793103,1,0,0,0,1
8681,565,40,2,0.0,2,1,1,129956.13,0,0.05,14.125,1,0,0,1,0
9342,619,28,3,0.0,2,1,0,53394.12,0,0.10714285714285714,22.107142857142858,1,0,0,1,0
8009,574,34,1,112572.39,1,0,0,165626.6,0,0.029411764705882353,16.88235294117647,1,0,0,0,1
3860,720,34,6,110717.38,1,1,1,9398.45,0,0.17647058823529413,21.176470588235293,1,0,0,1,0
3148,648,39,6,130694.89,2,1,1,153955.38,1,0.15384615384615385,16.615384615384617,1,0,0,1,0
2519,612,62,0,167026.61,2,1,1,192892.05,0,0.0,9.870967741935484,0,0,1,1,0
3127,776,33,8,115130.34,1,0,0,129525.5,1,0.24242424242424243,23.515151515151516,0,1,0,0,1
9084,686,47,6,0.0,1,1,0,32080.69,1,0.1276595744680851,14.595744680851064,0,0,1,1,0
5316,654,40,5,105683.63,1,1,0,173617.09,0,0.125,16.35,0,0,1,0,1
1195,676,43,2,0.0,1,1,1,55119.53,0,0.046511627906976744,15.720930232558139,1,0,0,1,0
9050,667,33,9,124573.33,2,0,0,683.37,0,0.2727272727272727,20.21212121212121,0,1,0,0,1
879,518,45,9,105525.65,2,1,1,73418.29,0,0.2,11.511111111111111,1,0,0,1,0
6989,700,36,4,0.0,2,1,0,130789.15,0,0.1111111111111111,19.444444444444443,1,0,0,1,0
2487,710,32,3,0.0,1,1,0,94790.34,0,0.09375,22.1875,1,0,0,1,0
2840,528,40,4,0.0,2,1,0,25399.7,0,0.1,13.2,0,0,1,0,1
4329,748,60,3,0.0,2,1,1,78194.37,0,0.05,12.466666666666667,0,0,1,0,1
2930,663,42,7,115930.87,1,1,0,19862.78,0,0.16666666666666666,15.785714285714286,0,1,0,0,1
6424,743,43,5,0.0,2,0,0,113079.19,1,0.11627906976744186,17.27906976744186,1,0,0,0,1
2485,753,38,6,142263.45,1,0,1,33730.43,0,0.15789473684210525,19.81578947368421,1,0,0,1,0
5747,542,34,8,108653.93,1,0,1,144725.14,0,0.23529411764705882,15.941176470588236,0,0,1,0,1
883,643,45,4,45144.43,1,1,0,60917.24,1,0.08888888888888889,14.28888888888889,1,0,0,1,0
4914,734,47,10,91522.04,2,1,1,138835.91,0,0.2127659574468085,15.617021276595745,0,1,0,1,0
6210,522,30,3,0.0,2,1,0,145490.85,0,0.1,17.4,0,0,1,0,1
9578,662,34,2,117731.79,2,0,1,55120.79,0,0.058823529411764705,19.470588235294116,1,0,0,0,1
211,603,31,8,0.0,2,1,1,169915.02,0,0.25806451612903225,19.451612903225808,1,0,0,0,1
2275,550,48,6,0.0,2,1,1,191870.28,0,0.125,11.458333333333334,1,0,0,1,0
2328,706,29,2,0.0,2,1,1,18255.51,0,0.06896551724137931,24.344827586206897,0,0,1,0,1
4950,628,45,6,53667.44,1,1,0,115022.94,0,0.13333333333333333,13.955555555555556,0,1,0,1,0
3319,430,35,1,118894.22,1,0,0,2923.61,0,0.02857142857142857,12.285714285714286,1,0,0,0,1
9834,516,46,6,62212.29,1,0,1,171681.86,1,0.13043478260869565,11.217391304347826,1,0,0,1,0
4607,653,51,3,0.0,1,1,0,170426.65,1,0.058823529411764705,12.803921568627452,1,0,0,0,1
1438,504,56,9,104217.3,1,0,0,55857.48,1,0.16071428571428573,9.0,0,1,0,0,1
467,816,38,5,130878.75,3,1,0,71905.77,1,0.13157894736842105,21.473684210526315,0,1,0,1,0
5466,850,32,3,137714.25,1,0,1,159403.68,0,0.09375,26.5625,0,1,0,0,1
3329,850,43,3,0.0,2,0,0,2465.8,0,0.06976744186046512,19.767441860465116,1,0,0,1,0
5828,709,37,8,0.0,3,1,0,71738.56,0,0.21621621621621623,19.16216216216216,0,0,1,1,0
8607,602,38,2,71667.97,2,0,0,137111.89,0,0.05263157894736842,15.842105263157896,0,1,0,0,1
696,445,62,1,64119.38,1,1,1,76569.64,1,0.016129032258064516,7.17741935483871,0,0,1,0,1
7267,507,31,9,111589.67,1,1,0,150037.19,0,0.2903225806451613,16.35483870967742,0,1,0,0,1
9144,818,43,10,105301.5,1,1,1,78941.59,0,0.23255813953488372,19.023255813953487,0,1,0,0,1
8180,744,42,1,112419.92,1,1,1,83022.92,0,0.023809523809523808,17.714285714285715,1,0,0,0,1
9938,526,36,5,91132.18,1,0,0,58111.71,0,0.1388888888888889,14.61111111111111,0,0,1,1,0
1314,675,54,2,0.0,1,1,0,149583.67,1,0.037037037037037035,12.5,1,0,0,0,1
2301,676,61,8,0.0,2,1,1,118522.73,0,0.13114754098360656,11.081967213114755,1,0,0,1,0
2039,579,64,6,145215.43,1,1,1,164083.72,0,0.09375,9.046875,0,1,0,1,0
7108,806,37,2,137794.18,2,0,1,75232.02,0,0.05405405405405406,21.783783783783782,0,0,1,1,0
3666,701,21,9,0.0,2,1,1,26327.42,0,0.42857142857142855,33.38095238095238,0,0,1,1,0
914,569,35,10,124525.52,1,1,1,193793.78,0,0.2857142857142857,16.257142857142856,1,0,0,0,1
12,476,34,10,0.0,2,1,0,26260.98,0,0.29411764705882354,14.0,1,0,0,1,0
8583,591,38,2,142289.28,1,0,1,119638.85,0,0.05263157894736842,15.552631578947368,1,0,0,1,0
6427,746,37,2,0.0,2,1,0,143194.05,0,0.05405405405405406,20.16216216216216,1,0,0,0,1
1536,838,34,8,0.0,2,1,0,27472.07,0,0.23529411764705882,24.647058823529413,1,0,0,1,0
736,816,67,6,151858.98,1,1,1,72814.31,0,0.08955223880597014,12.17910447761194,0,0,1,0,1
8201,718,49,10,82321.88,1,0,1,11144.4,0,0.20408163265306123,14.653061224489797,0,0,1,1,0
8652,774,43,1,110646.54,1,0,0,108804.28,0,0.023255813953488372,18.0,0,0,1,1,0
453,590,44,3,139432.37,1,1,0,62222.81,0,0.06818181818181818,13.409090909090908,0,0,1,1,0
4345,720,46,3,97042.6,1,1,1,133516.51,1,0.06521739130434782,15.652173913043478,0,1,0,0,1
927,639,38,5,130170.82,1,1,1,149599.62,0,0.13157894736842105,16.81578947368421,0,1,0,0,1
6291,563,24,7,0.0,2,0,0,16319.56,0,0.2916666666666667,23.458333333333332,0,0,1,0,1
8281,567,40,8,28649.64,1,1,1,95140.62,0,0.2,14.175,0,0,1,0,1
8722,621,35,7,87619.29,1,1,0,143.34,0,0.2,17.742857142857144,1,0,0,0,1
6473,798,22,8,0.0,2,1,0,107615.43,0,0.36363636363636365,36.27272727272727,1,0,0,0,1
37,804,33,7,76548.6,1,0,1,98453.45,0,0.21212121212121213,24.363636363636363,0,0,1,0,1
5770,631,51,8,100654.8,1,1,0,171587.9,0,0.1568627450980392,12.372549019607844,1,0,0,0,1
2554,756,30,2,145127.85,1,0,0,7554.68,0,0.06666666666666667,25.2,0,0,1,0,1
7632,736,43,4,202443.47,1,1,0,72375.03,0,0.09302325581395349,17.11627906976744,1,0,0,0,1
9998,772,42,3,75075.31,2,1,0,92888.52,1,0.07142857142857142,18.38095238095238,0,1,0,0,1
6620,732,36,5,0.0,2,1,0,161428.25,0,0.1388888888888889,20.333333333333332,1,0,0,0,1
940,710,35,1,106518.52,1,1,1,127951.81,0,0.02857142857142857,20.285714285714285,0,0,1,0,1
7398,453,40,1,111524.49,1,1,1,120373.84,1,0.025,11.325,0,1,0,1,0
6128,819,35,1,0.0,2,0,1,3385.04,0,0.02857142857142857,23.4,1,0,0,0,1
9829,584,38,1,115341.55,1,0,1,173632.92,0,0.02631578947368421,15.368421052631579,1,0,0,0,1
2680,625,39,5,0.0,2,1,0,32615.21,0,0.1282051282051282,16.025641025641026,1,0,0,1,0
4354,558,45,4,0.0,1,1,0,131807.14,0,0.08888888888888889,12.4,0,0,1,0,1
3058,680,58,8,0.0,2,1,1,65708.5,0,0.13793103448275862,11.724137931034482,0,0,1,1,0
7880,744,38,9,0.0,2,0,0,20940.76,0,0.23684210526315788,19.57894736842105,1,0,0,1,0
738,725,46,6,0.0,2,1,0,161767.38,0,0.13043478260869565,15.76086956521739,1,0,0,0,1
538,564,62,5,114931.35,3,0,1,18260.98,1,0.08064516129032258,9.096774193548388,0,1,0,1,0
3325,527,32,7,0.0,2,1,1,44099.75,0,0.21875,16.46875,1,0,0,1,0
4239,636,39,3,118336.14,1,1,0,184691.77,0,0.07692307692307693,16.307692307692307,1,0,0,1,0
1400,684,27,9,122550.05,2,0,1,137835.82,0,0.3333333333333333,25.333333333333332,1,0,0,1,0
4046,650,37,9,0.0,2,1,0,17974.08,0,0.24324324324324326,17.56756756756757,1,0,0,0,1
5137,698,51,6,144237.91,4,1,0,157143.61,1,0.11764705882352941,13.686274509803921,1,0,0,1,0
4229,592,34,9,0.0,2,1,1,20460.2,0,0.2647058823529412,17.41176470588235,1,0,0,1,0
4191,679,36,1,97234.58,1,1,0,188997.08,0,0.027777777777777776,18.86111111111111,1,0,0,0,1
9142,494,35,9,112727.06,2,1,0,183752.91,0,0.2571428571428571,14.114285714285714,1,0,0,1,0
5538,717,28,9,82498.14,2,0,0,40437.67,0,0.32142857142857145,25.607142857142858,0,1,0,1,0
2692,751,31,8,0.0,2,0,0,17550.49,0,0.25806451612903225,24.225806451612904,1,0,0,0,1
5340,680,42,0,0.0,1,1,0,136377.21,0,0.0,16.19047619047619,0,0,1,0,1
9917,635,53,8,117005.55,1,0,1,123646.57,1,0.1509433962264151,11.981132075471699,0,1,0,0,1
7670,576,29,5,108541.04,1,1,1,126469.09,0,0.1724137931034483,19.862068965517242,1,0,0,1,0
9173,673,43,8,127132.96,1,0,1,6009.27,1,0.18604651162790697,15.651162790697674,0,0,1,0,1
1807,818,49,2,0.0,1,0,1,192298.84,1,0.04081632653061224,16.693877551020407,1,0,0,1,0
5111,642,26,1,138023.79,2,0,1,117060.2,0,0.038461538461538464,24.692307692307693,1,0,0,0,1
3989,666,30,7,109805.3,1,0,1,163625.56,0,0.23333333333333334,22.2,1,0,0,0,1
3455,842,29,8,0.0,2,1,1,123437.05,0,0.27586206896551724,29.03448275862069,1,0,0,0,1
2907,539,22,0,100885.93,2,1,1,38772.65,0,0.0,24.5,1,0,0,1,0
6651,600,46,10,95502.21,1,0,0,19842.18,0,0.21739130434782608,13.043478260869565,1,0,0,0,1
8287,725,36,1,118851.05,1,1,1,102747.02,0,0.027777777777777776,20.13888888888889,1,0,0,1,0
6244,670,20,4,0.0,2,1,0,119759.24,0,0.2,33.5,0,0,1,1,0
2697,723,48,7,0.0,2,1,1,150694.58,0,0.14583333333333334,15.0625,1,0,0,0,1
4016,480,40,6,148790.61,1,0,1,79329.7,0,0.15,12.0,1,0,0,0,1
4339,559,43,1,0.0,2,1,1,196645.87,0,0.023255813953488372,13.0,1,0,0,1,0
4645,522,34,3,0.0,2,1,1,3894.34,0,0.08823529411764706,15.352941176470589,1,0,0,1,0
7739,724,41,5,0.0,1,0,1,115753.94,0,0.12195121951219512,17.658536585365855,0,0,1,0,1
7091,600,53,7,106261.63,1,1,0,93629.66,1,0.1320754716981132,11.320754716981131,0,1,0,0,1
4692,602,30,9,113672.18,2,0,0,102135.92,0,0.3,20.066666666666666,0,0,1,0,1
1739,715,23,7,139224.92,2,1,0,65057.71,0,0.30434782608695654,31.08695652173913,1,0,0,0,1
5406,516,47,6,109387.33,1,0,0,121365.45,0,0.1276595744680851,10.97872340425532,1,0,0,1,0
4588,422,41,6,153238.88,1,1,0,11663.09,0,0.14634146341463414,10.292682926829269,1,0,0,0,1
3125,736,26,4,135889.13,1,1,1,165692.03,0,0.15384615384615385,28.307692307692307,0,0,1,1,0
2157,744,44,3,0.0,2,1,1,189016.14,0,0.06818181818181818,16.90909090909091,1,0,0,1,0
5333,717,33,1,99106.73,1,0,0,194467.23,0,0.030303030303030304,21.727272727272727,0,0,1,0,1
8636,601,46,2,99786.07,1,1,1,32683.88,1,0.043478260869565216,13.065217391304348,1,0,0,0,1
1825,770,45,4,110765.68,1,1,0,26163.74,1,0.08888888888888889,17.11111111111111,0,1,0,0,1
4230,670,41,10,0.0,3,1,0,81602.02,0,0.24390243902439024,16.341463414634145,1,0,0,1,0
3487,671,31,7,41299.03,1,0,1,102681.32,0,0.22580645161290322,21.64516129032258,1,0,0,1,0
9053,732,35,3,0.0,2,1,0,90876.95,0,0.08571428571428572,20.914285714285715,1,0,0,1,0
9768,714,54,4,137986.58,2,0,1,51308.54,1,0.07407407407407407,13.222222222222221,0,1,0,0,1
3647,729,67,2,94203.8,1,0,1,102391.06,0,0.029850746268656716,10.880597014925373,1,0,0,0,1
5902,694,40,9,0.0,2,1,0,40463.03,0,0.225,17.35,1,0,0,0,1
6385,606,32,1,106301.85,2,0,1,59061.25,0,0.03125,18.9375,0,1,0,1,0
5638,729,38,7,0.0,2,0,0,45779.9,0,0.18421052631578946,19.18421052631579,1,0,0,1,0
6423,652,41,8,115144.68,1,1,0,188905.43,0,0.1951219512195122,15.902439024390244,0,0,1,0,1
7826,648,51,2,116574.84,1,1,0,4121.04,1,0.0392156862745098,12.705882352941176,0,1,0,1,0
7743,777,35,7,122917.69,1,1,1,76169.68,0,0.2,22.2,0,1,0,0,1
3012,849,41,9,115465.28,1,1,0,103174.5,0,0.21951219512195122,20.70731707317073,1,0,0,1,0
7671,405,39,10,0.0,1,1,0,160810.85,1,0.2564102564102564,10.384615384615385,1,0,0,0,1
9548,569,43,7,0.0,2,1,0,52534.81,0,0.16279069767441862,13.232558139534884,1,0,0,0,1
9977,683,32,9,0.0,2,1,1,24991.92,0,0.28125,21.34375,1,0,0,1,0
3080,468,28,3,0.0,2,1,0,170661.02,0,0.10714285714285714,16.714285714285715,0,0,1,0,1
3520,554,43,10,0.0,2,1,0,149629.13,1,0.23255813953488372,12.883720930232558,1,0,0,1,0
4978,540,35,7,127801.88,1,0,1,84239.46,0,0.2,15.428571428571429,0,1,0,0,1
7619,547,32,2,0.0,2,1,0,132002.83,0,0.0625,17.09375,1,0,0,1,0
4347,615,24,8,108528.07,2,0,0,179488.41,1,0.3333333333333333,25.625,0,1,0,0,1
8440,663,33,8,96769.04,1,1,1,36864.05,0,0.24242424242424243,20.09090909090909,0,0,1,1,0
1346,643,30,5,94443.77,1,1,1,165614.4,0,0.16666666666666666,21.433333333333334,1,0,0,0,1
7087,675,35,8,155621.08,1,0,1,35177.31,0,0.22857142857142856,19.285714285714285,0,0,1,1,0
8947,701,43,2,160416.56,1,0,1,37266.43,0,0.046511627906976744,16.302325581395348,1,0,0,1,0
5651,521,61,0,125193.96,1,1,1,109356.53,0,0.0,8.540983606557377,0,1,0,1,0
8081,569,30,6,106629.49,1,0,1,44114.88,0,0.2,18.966666666666665,0,1,0,0,1
1791,702,35,8,14262.8,2,1,0,54689.16,0,0.22857142857142856,20.057142857142857,0,0,1,1,0
7428,503,32,9,100262.88,2,1,1,157921.25,0,0.28125,15.71875,0,0,1,0,1
9579,821,45,0,135827.33,2,1,1,131778.58,0,0.0,18.244444444444444,0,1,0,0,1
9959,764,38,4,113607.47,1,1,0,91094.46,0,0.10526315789473684,20.105263157894736,0,0,1,0,1
2270,538,38,8,88758.95,2,0,0,28226.15,1,0.21052631578947367,14.157894736842104,1,0,0,1,0
9766,800,39,4,95252.72,1,1,0,13906.34,0,0.10256410256410256,20.512820512820515,0,1,0,0,1
2955,577,46,1,0.0,1,1,1,158750.53,0,0.021739130434782608,12.543478260869565,1,0,0,1,0
3443,597,46,4,0.0,2,1,0,58667.16,1,0.08695652173913043,12.978260869565217,0,0,1,1,0
7735,543,41,6,143350.41,1,1,1,192070.16,1,0.14634146341463414,13.24390243902439,0,1,0,0,1
833,634,37,3,111432.77,2,1,1,167032.49,0,0.08108108108108109,17.135135135135137,0,1,0,0,1
6498,613,27,5,125167.74,1,1,0,199104.52,0,0.18518518518518517,22.703703703703702,1,0,0,1,0
2991,584,49,8,172713.44,1,1,0,113860.81,0,0.16326530612244897,11.918367346938776,1,0,0,0,1
7792,590,40,8,0.0,2,1,0,62933.03,0,0.2,14.75,1,0,0,0,1
2150,668,38,10,86977.96,1,0,1,37094.75,0,0.2631578947368421,17.57894736842105,1,0,0,0,1
4022,680,44,0,129974.79,2,1,1,33391.38,0,0.0,15.454545454545455,0,1,0,0,1
7614,749,37,7,0.0,2,1,0,20306.79,0,0.1891891891891892,20.243243243243242,1,0,0,0,1
6123,465,33,6,0.0,2,1,1,95500.98,0,0.18181818181818182,14.090909090909092,0,0,1,1,0
3338,688,24,3,0.0,2,1,1,102195.16,0,0.125,28.666666666666668,0,0,1,1,0
4343,549,54,5,92877.33,1,1,0,2619.64,1,0.09259259259259259,10.166666666666666,0,1,0,0,1
4463,850,70,1,96947.58,3,1,0,62282.99,1,0.014285714285714285,12.142857142857142,0,1,0,1,0
2375,815,39,6,0.0,1,1,1,85167.88,0,0.15384615384615385,20.897435897435898,0,0,1,1,0
9043,727,39,5,80615.46,2,0,0,180962.32,0,0.1282051282051282,18.641025641025642,0,1,0,0,1
5570,569,35,2,109196.66,3,1,0,109393.19,1,0.05714285714285714,16.257142857142856,0,1,0,0,1
8598,678,49,1,0.0,2,1,1,102472.9,0,0.02040816326530612,13.83673469387755,0,0,1,1,0
8503,559,48,2,0.0,2,0,1,137961.41,0,0.041666666666666664,11.645833333333334,1,0,0,1,0
8879,809,43,2,0.0,2,1,1,132908.07,0,0.046511627906976744,18.813953488372093,1,0,0,0,1
1886,667,39,7,167557.12,1,1,1,41183.02,0,0.1794871794871795,17.102564102564102,0,0,1,0,1
1197,590,34,6,0.0,2,1,0,171021.44,0,0.17647058823529413,17.352941176470587,0,0,1,1,0
6426,743,45,7,157332.26,1,1,0,125424.42,0,0.15555555555555556,16.511111111111113,0,0,1,0,1
8910,657,48,5,143595.87,1,0,0,101314.65,1,0.10416666666666667,13.6875,0,1,0,1,0
2935,687,35,8,100988.39,2,1,0,22247.27,0,0.22857142857142856,19.62857142857143,0,0,1,0,1
